,airport,location,lat,lon
4146,Bayannur Tianjitai Airport,Mecklenburg-Vorpommern,40.928311699999995,107.73447335946133
4147,Valle del Conlara Airport,Inner Mongolia,-32.38355775,-65.18318229917121
4148,Rosella Plains Airport,San Luis,-18.4251323,144.458703
4149,Relais de la Reine Airport,Queensland,-22.6415869,45.3258098
4150,Dipolog Airport,Indonesia,8.602803,123.34210589539636
4151,Devonport Airport,Yakutia,-41.170385499999995,146.42690147475355
4152,Ngurah Rai International Airport,Papua New Guinea,-8.746025249999999,115.16730110962516
4153,Deputatsky Airport,Heilongjiang,69.39220535000001,139.88914014647418
4154,Dumpu Airport,Oman,-36.428430750000004,145.3931943243145
4155,Daqing Sartu Airport,Nevada,46.75159425,125.13746476565319
4156,Duqm International Airport,Western Australia,19.49941235,57.64119810976872
4157,Desert Rock Airport,Angola,36.61530775,-116.0360811071441
4158,Derby Airport,Queensland,-17.3700008,123.6610031
4159,Dirico Airport,Michigan,-17.9819241,20.7680607
4160,Dorunda Airport,Alaska,-16.5527405,141.8248485085008
4161,Drummond Island Airport,Alaska,46.0096005,-83.7414303
4162,Drift River Airport,Indonesia,60.5886111,-152.1619444
4163,Deering Airport,Louisiana,66.0685517,-162.7661743
4164,Dabra Airport,Suriname,-3.2706621,138.61346913801032
4165,Beauregard Regional Airport,Costa Rica,30.830526300000002,-93.33867187935117
4166,Drietabbetje Airstrip,Queensland,-22.1646782,144.5844903
4167,Drake Bay Airport,Colorado,40.0068651,-82.01282574466669
4168,Dirranbandi Airport,Queensland,-28.5845215,148.2195588
4169,Aiken Municipal Airport,Marshall Islands,33.649307,-81.6842739
4170,Ailigandí Airport,Alaska,9.222376749999999,-78.02332498166476
4171,Ailuk Airport,Iowa,10.2164987,169.9825736
4172,Wainwright Airport,Punjab,70.63790295000001,-160.0150279490063
4173,Atlantic Municipal Airport,Mato Grosso,41.4072,-95.0468
4174,Adampur Airport,Kiribati,31.4379995,75.75853771127302
4175,Aripuanã Airport,Cook Islands,-10.18801605,-59.457378244646705
4176,Arorae Island Airport,Cook Islands,-2.6161101,176.8029938
4177,Aitutaki Airport,Alabama,-18.8364468,-159.76131004763312
4178,Enua Airport,Namibia,-19.968020600000003,-158.11826701733702
4179,George Downer Airport,Missouri,33.1064655,-88.1978027
4180,Ai-Ais Airport,Corsica,-27.9948193,17.596451406338325
4181,Lee C. Fine Memorial Airport,Al Jawf,38.0924572,-92.55351790002943
4182,Ajaccio Napoleon Bonaparte Airport,Turkey,38.9597594,34.9249653
4183,Al-Jawf Domestic Airport,Mauritania,29.7826068,40.100554882778184
4184,Ağrı Airport,Iran,39.65792705,43.02366592133856
4185,Akjoujt Airport,Mizoram,19.73233875,-14.38345276677947
4186,Arak Airport,Comoros,34.13656855,49.8442562435832
4187,Choiseul Bay Airport,California,-6.7116791,156.396067
4188,Chiloquin State Airport,Iowa,42.581050250000004,-121.87886415130342
4189,Ciampino–G. B. Pastine International Airport,Western Australia,-25.2303005,121.0187246
4190,Chico Municipal Airport,Inner Mongolia,39.793971549999995,-121.8547755058414
4191,The Eastern Iowa Airport,Colorado,41.885103799999996,-91.71471001965821
4192,Collie Airport,Shanxi,-33.3583804,116.1962451
4193,Chifeng Yulong Airport,Turkey,38.9597594,34.9249653
4194,Craig–Moffat Airport,Bolivia,40.4941717,-107.52412007661805
4195,Changzhi Wangcun Airport,Alaska,36.247879299999994,113.12523681719746
4196,Aydın Airport,Alaska,37.81677995,27.887771026213485
4197,Captain Aníbal Arab Airport,Colombia,2.8894434,-73.783892
4198,Chalkyitsik Airport,Iowa,66.6486145,-143.7299015
4199,Council Airport,Paraguay,64.8977778,-163.7033333
4200,Cimitarra Airport,Zambia,6.3675237,-73.9694892
4201,Arthur N. Neu Airport,Guatemala,42.0466605,-94.7861954
4202,Teniente Coronel Carmelo Peralta Airport,Illinois,-23.4416344,-57.427737570198836
4203,Chipata Airport,Kiribati,-13.55674965,32.58779740227514
4204,Chiquimula Airport,Kazakhstan,14.8317152,-89.52063948896449
4205,Cairo Regional Airport,Michigan,37.06408435,-89.22090844358902
4206,Ustupo Airport,Tatarstan,9.1278379,-77.9344373
4207,Queenstown Airport,Buryatia,-45.019299950000004,168.74343994415125
4208,Bugulma Airport,Alaska,54.63759865,52.79763992545713
4209,Baikal International Airport,Mongolia,46.8250388,103.8499736
4210,Ugnu-Kuparuk Airport,Sakhalin Oblast,70.33070445,-149.59768041752113
4211,Baruun-Urt Airport,Papua New Guinea,46.6673688,113.2862698
4212,Yuzhno-Sakhalinsk Airport,Texas,46.88447835,142.7204419421353
4213,Manumu Airport,New Caledonia,-20.454288599999998,164.55660583077983
4214,Garner Field,Saint Lucia,29.2124834,-99.74200497745827
4215,Ouvéa Airport,Paraná,-20.6404714,166.57270857547064
4216,Hewanorra International Airport,Egypt,13.7342774,-60.95388420129784
4217,União da Vitória Airport,Papua New Guinea,-26.2334003,-51.0677986
4218,El Kharga Airport,Sudan,25.46922955,30.5859709913301
4219,Uvol Airport,Shaanxi,36.0,109.0
4220,Nyala Airport,Bolivia,12.0565515,24.9533528
4221,Yulin Yuyang Airport,Serbia,38.3612998,109.59424875382051
4222,Uyuni Airport,Nunavut,-20.4414001,-66.85322283818815
4223,San Miguel Airport,Papua New Guinea,3.868056,-73.252778
4224,Fort McMurray/Mildred Lake Airport,Queensland,57.0537491,-111.5708846
4225,Nomane Airport,Queensland,-22.1646782,144.5844903
4226,New Moon Airport,Myanmar,-19.1990581,145.7728873
4227,Nappa Merrie Airport,Myanmar,-27.6212524,141.0721672
4228,Nansang Airport,Morocco,20.89112305,97.73494550734442
4229,Namtu Airport,Solomon Islands,-9.7354344,162.8288542
4230,Kenitra Air Base,Mozambique,34.2989006,-6.59588
4231,Santa Ana Airport,Guangxi,5.087778,-71.789722
4232,Nangade Airport,Namibia,-11.0729292,39.6748264
4233,Nanning Wuxu International Airport,Alaska,22.608672499999997,108.17966581574287
4234,Namutoni Airport,Alaska,-18.8064003,16.9272003
4235,Naknek Airport,Nenets Autonomous Okrug,58.732891800000004,-157.02035706051322
4236,Nondalton Airport,Ireland,59.9788889,-154.8394444
4237,Naryan-Mar Airport,Thailand,67.63581785,53.091140917604065
4238,Connemara Airport,Minas Gerais,53.22974215,-9.46975655707136
4239,Nan Nakhon Airport,Indonesia,17.3886974,104.6446664
4240,Nanuque Airport,Henan,-17.8234475,-40.3296120536359
4241,Harris County Airport,Amazonas,29.9839236,-95.3322023535375
4242,Júlio Belém Airport,Peru,-1.37988995,-48.47969565923692
4243,Capitán FAP Renán Elías Olivera Airport,Alaska,64.4459613,-149.680909
4244,Pilot Point Airport,Guyana,57.5791972,-157.5690236
4245,Pipillipai Airport,South Dakota,44.6471761,-100.348761
4246,Pierre Regional Airport,Poitou-Charentes,56.9061012,-124.9649963
4247,Poitiers–Biard Airport,Pennsylvania,46.588773200000006,0.30851584901156714
4248,Pittsburgh International Airport,Peru,40.49178275,-80.23702448873742
4249,FAP Captain Guillermo Concha Iberico International Airport,Minas Gerais,-18.5264844,-44.1588654
4250,Pirapora Airport,Manitoba,-17.3139821,-44.8590152
4251,Pikwitonei Airport,Azores,55.5892407,-97.1616012
4252,Pico Airport,Alaska,39.3282954,-111.5804716
4253,Point Lay LRRS Airport,Sweden,59.6749712,14.5208584
4254,Pajala Airport,Arizona,67.243976,23.079447906673934
4255,Payson Airport,Paraguay,34.25658155,-111.33883155349753
4256,Dr. Augusto Roberto Fuster International Airport,Pakistan,-22.6409181,-55.83108077872194
4257,Panjgur Airport,Costa Rica,26.95529695,64.13395812910528
4258,Puerto Jiménez Airport,Alaska,8.53516565,-83.30091882171817
4259,Hakkari Yüksekova Airport,South Dakota,37.5535709,44.22905294314083
4260,Waskaganish Airport,Yüksekova,51.4733523,-78.7545877
4261,Yakutsk Airport,Quebec,62.094264800000005,129.76930597316394
4262,Klemtu Water Aerodrome,Yakutia,66.941626,129.642371
4263,Chisasibi Airport,British Columbia,53.805560400000005,-78.9175650509388
4264,Kirkland Lake Airport,Quebec,48.2101067,-79.98259608100494
4265,Kindersley Regional Airport,Ontario,50.000678,-86.000977
4266,Buttonville Municipal Airport,Saskatchewan,43.86122555,-79.36972671660757
4267,Lac La Biche Airport,Ontario,54.770940249999995,-112.03448846072854
4268,Kimmirut Airport,Alberta,62.84737215,-69.8753548189278
4269,Chapleau Airport,Nunavut,47.8209323,-83.3549858
4270,Whatì Airport,Ontario,63.1320283,-117.2454872
4271,Yalgoo Airport,Northwest Territories,-28.354116949999998,116.68231759482914
4272,Lansdowne House Airport,Western Australia,52.1955986,-87.9341965
4273,Ylivieska Airfield,Ontario,64.054255,24.7207853
4274,Meadow Lake Airport,Finland,54.125285149999996,-108.51986775998179
4275,Lake Simcoe Regional Airport,Saskatchewan,44.4841513,-79.5460696
4276,Lloydminster Airport,Orillia,53.31182105,-110.0726685775977
4277,Onepusu Airport,Queensland,-22.1646782,144.5844903
4278,Mornington Island Airport,New York,-16.6625004,139.1779938
4279,Oneonta Municipal Airport,Indonesia,42.5243,-75.0646
4280,Moanamani Airport,Noshiro,-4.00733725,136.037261814173
4281,Odate–Noshiro Airport,Yakutia,40.1934045,140.3671069852511
4282,Olenyok Airport,Nebraska,68.51522235,112.47905380757408
4283,O'Neill Municipal Airport,New Mexico,42.468542049999996,-98.68655316755783
4284,Socorro Municipal Airport,Oregon,34.021943,-106.90535035680023
4285,Ontario Municipal Airport,Oregon,44.0178894,-117.01040499429439
4286,Newport Municipal Airport,Turkey,35.637579,-91.1762368
4287,Zonguldak Airport,Queensland,41.5086358,32.08897133952877
4288,Monkira Airport,Western Australia,-24.8185891,140.5536061
4289,Onslow Airport,California,-21.6672144,115.111236
4290,Ontario International Airport,Fiji,34.05414245,-117.59915769373036
4291,Ono-i-Lau Airport,Panama,-20.6587027,-178.7411369380058
4292,Enrique Adolfo Jiménez Airport,Texas,9.36041475,-79.86679154840226
4293,Olney Municipal Airport,Iowa,33.35083805,-98.81908816697015
4294,Oskaloosa Municipal Airport,Alaska,41.22518905,-92.49134939001986
4295,Magdalena Airport,Papua New Guinea,-13.2607484,-64.0607643
4296,Dobbins Air Reserve Base,South Africa,-28.8166236,24.991639
4297,Sílvio Name Júnior Regional Airport,Texas,-23.47593545,-52.01423425923433
4298,Margarima Airport,New York,-6.0679491,142.8597127
4299,Margate Airport,Myanmar,-30.856993850000002,30.343199493722878
4300,Aransas National Wildlife Refuge Airport,North Rhine-Westphalia,28.1236752,-96.8011455
4301,Orange County Airport,Alabama,38.2475219,-78.045868
4302,Mong Ton Airport,Colombia,20.2966995,98.8989029
4303,Düsseldorf Mönchengladbach Airport,Gabon,51.2319713,6.500449604893699
4304,Montgomery Regional Airport,Papua New Guinea,32.296705900000006,-86.390385251668
4305,Baracoa Regional Airport,Somalia,8.3676771,49.083416
4306,Manega Airport,Georgia,32.3293809,-83.1137366
4307,Manga Airport,Cook Islands,11.6669998,-1.067
4308,Aden Adde International Airport,Northern Territory,2.014087,45.30401924578297
4309,Moultrie Municipal Airport,Myanmar,31.0833651,-83.8042272
4310,Mangaia Airport,Western Australia,-21.8959891,-157.90646913645608
4311,Bhuj Rudra Mata Air Force Base,Baja California,30.0338923,-115.1425107
4312,Bukhara International Airport,Alabama,39.7749777,64.48152374911541
4313,Bahía de los Ángeles Airport,Yemen,16.3471243,47.8915271
4314,Birmingham–Shuttlesworth International Airport,Madhya Pradesh,33.5635078,-86.75154126864663
4315,Beihan Airport,Nepal,14.7819996,45.7201004
4316,Raja Bhoj Airport,New South Wales,-31.8759835,147.2869493
4317,Bhojpur Airport,Nepal,27.1471724,87.05148454597989
4318,Broken Hill Airport,New South Wales,-32.00625895,141.47089360382742
4319,Bharatpur Airport,Queensland,27.676972499999998,84.42891086320682
4320,Bathurst Airport,Gujarat,-33.40935415,149.6510993079293
4321,Brighton Downs Airport,Pakistan,-23.3684564,141.5790509
4322,Bhavnagar Airport,Pakistan,21.7528163,72.18697803465328
4323,Bahawalpur Airport,England,29.349173399999998,71.72372279937392
4324,Bhagatanwala Airport,Guangxi,32.05629145,72.94929833448575
4325,Birmingham Airport,Minas Gerais,52.45417725,-1.7438787522634338
4326,Beihai Fucheng Airport,Corsica,21.537172249999998,109.28923340399797
4327,Bastia – Poretta Airport,Somalia,42.5549316,9.481888225961784
4328,Baidoa Airport,Rhode Island,3.1034806,43.6322575
4329,Block Island State Airport,Nebraska,41.168391650000004,-71.57733684690534
4330,Legazpi International Airport,Chile,13.156745,123.73344393512852
4331,Lago Agrio Airport,Mendoza,0.0919515,-76.87013302295729
4332,Cochrane Airfield,Colombia,50.0416624,-85.2398296
4333,Comodoro D. Ricardo Salomón Airport,Utah,39.4225192,-111.7143584
4334,Las Gaviotas Airport,England,4.583333,-70.833333
4335,Logan-Cache Airport,Somalia,41.79340775,-111.84846754353575
4336,Gatwick Airport,Venezuela,51.1567237,-0.1610188
4337,Lugh Ganane Airport,Baden-Württemberg,48.6296972,9.1949534
4338,Lagunillas Airport,Pakistan,-19.6000004,-63.6500015
4339,Flughafen Lahr,New South Wales,48.3670586,7.825048148811613
4340,Allama Iqbal International Airport,Indonesia,31.521222,74.4087807
4341,Lightning Ridge Airport,Hubei,-29.4531612,147.980323605421
4342,Lereh Airport,Papua New Guinea,39.4743069,-1.0337886
4343,Laohekou Airport,England,32.3903505,111.69438458331565
4344,Lehu Airport,Santa Cruz,42.3412767,1.410832374068532
4345,Heathrow Airport,Namibia,51.4677705,-0.4590821415735426
4346,Las Heras Airport,Pennsylvania,-46.5375687,-68.9727776
4347,Lianshulu Airport,Gansu,-18.1163087,23.3924459
4348,Koliganek Airport,Malawi,59.7265822,-157.2673893
4349,Kigali International Airport,Alaska,-1.96827605,30.137584308337644
4350,Juruena Airport,Assam,-10.3188691,-58.4916775
4351,Kilimanjaro International Airport,Mato Grosso,-3.4280793999999997,37.0762781915749
4352,Atarot Airport,Tanzania,31.8651161,35.2192424
4353,Jaisalmer Airport,Israel,26.87022025,70.85668099494124
4354,Sitia Public Airport,Rajasthan,35.2161876,26.099310031295914
4355,Skiathos Island National Airport,Greece,38.9953683,21.9877132
4356,Jiansanjiang Airport,Greece,47.106866,132.66443662434057
4357,Jask Airport,Hormozgan,25.655910249999998,57.798155005233724
4358,José de San Martín Airport,Chubut,-44.0485992,-70.4589005
4359,Jessore Airport,Bangladesh,23.1771201,89.16080568523824
4360,John Murtha Johnstown–Cambria County Airport,Pennsylvania,40.9699889,-77.7278831
4361,Maniitsoq Airport,Greenland,65.41304525000001,-52.9411060515685
4362,Syros Island National Airport,Greece,38.9953683,21.9877132
4363,Moussa Nakhl Tobias–Bauru/Arealva State Airport,São Paulo,-23.5506507,-46.6333824
4364,Jataí Airport,Goiás,-27.36924425,-56.853795801235975
4365,Santorini (Thira) National Airport,Greece,36.401974,25.4747126
4366,Astypalaia Island National Airport,Greece,36.579622400000005,26.375603124808837
4367,Inácio Luís do Nascimento Airport,Mato Grosso,-12.2115009,-55.5716547
4368,Juba International Airport,South Sudan,4.873847,31.598731911290322
4369,Creech Air Force Base,North Carolina,36.5887542,-115.67145630739475
4370,Smith Reynolds Airport,Nauru,36.1347765,-80.22487459746776
4371,Nauru International Airport,Scotland,-0.54887245,166.92074283910955
4372,Inverness Airport,Arizona,57.54227005,-4.051671282668874
4373,Winslow–Lindbergh Regional Airport,Indonesia,35.0210709,-110.72572953509146
4374,Inanwatan Airport,South Africa,-2.12746295,132.16024599979932
4375,Inyati Airport,Algeria,28.0000272,2.9999825
4376,In Salah Airport,Greece,27.250692200000003,2.510509421934017
4377,Ioannina National Airport,Papua New Guinea,39.694103,20.8243007
4378,Iokea Airport,Republic of the Congo,-0.7264327,15.6419155
4379,Isle of Man Airport,Papua New Guinea,54.0827808,-4.6269258046304556
4380,Impfondo Airport,Ireland,1.5928323,18.0503728
4381,Ioma Airport,Bahia,-12.285251,-41.9294776
4382,Inishmore Aerodrome,Greenland,53.106557949999996,-9.652670986647177
4383,Ilhéus Jorge Amado Airport,Iowa,41.9216734,-93.3122705
4384,Illorsuit Heliport,Tafea,71.239743,-53.5554644
4385,Iowa City Municipal Airport,Chile,41.63818675,-91.55016502722862
4386,Ipota Airport,Philippines,-18.8560187,169.2826994452483
4387,Mataveri International Airport,Amazonas,-27.164671900000002,-109.4213269955195
4388,Sohag International Airport,Xinjiang,26.3417454,31.731065840096637
4389,Oued Irara–Krim Belkacem Airport,Ukraine,31.6753216,6.141742718872596
4390,Hermannsburg Airport,New Mexico,-23.9285971,132.8065445
4391,Hami Airport,Sonora,42.8423274,93.65971436552726
4392,Khmelnytskyi Airport,Norway,49.3600464,26.93461612270032
4393,Holloman Air Force Base,California,33.07683095,-106.21900162899482
4394,General Ignacio Pesqueira García International Airport,Tärnaby,29.09226895,-111.05119597372432
4395,"Hamar Airport, Stafsberg",South Korea,60.81817005,11.067417618542727
4396,Hemet-Ryan Airport,Honshu,33.73292555,-117.02406051546444
4397,Hemavan Tärnaby Airport,Indiana,65.8121136,15.0783337
4398,Seosan Air Base,North Carolina,35.6729639,-79.0392919
4399,Hanamaki Airport,Honshu,39.421509349999994,141.13849779457786
4400,Huntingburg Airport,Alaska,38.2486224,-86.9540156
4401,Billy Mitchell Airport,Papua New Guinea,-5.6816069,144.2489081
4402,Haneda Airport,Hawaii,35.54572095,139.78058713123818
4403,Hoonah Airport,Hawaii,58.0977585,-135.4118093
4404,Heiweni Airport,Papua New Guinea,-5.6816069,144.2489081
4405,Guanaja Airport,Rondônia,16.4453863,-85.90685665015513
4406,Jijel Ferhat Abbas Airport,Iceland,36.7943535,5.875569778538126
4407,Guajará-Mirim Airport,Colorado,-12.4181201,-64.41964705989173
4408,Gjögur Airport,Papua New Guinea,65.99647665,-21.32550892668984
4409,Grand Junction Regional Airport,Turkey,39.123415800000004,-108.52444920306618
4410,Goroka Airport,North Rhine-Westphalia,-6.0840890000000005,145.39149517872497
4411,Gökçeada Airport,Nepal,40.2059365,25.884050377265112
4412,NATO Air Base Geilenkirchen,Gaafu Alif Atoll,0.5520627499999999,73.26922481494132
4413,Palungtar Airport,Queensland,-22.1646782,144.5844903
4414,Kooddoo Airport,Alaska,0.7334006,73.4337757
4415,Great Keppel Island Airport,Gabon,-23.1830573,150.938504
4416,Gulkana Airport,Tennessee,62.154535,-145.45182003437623
4417,Kongo Boumba Airport,Scotland,56.7861112,-4.1140518
